id,takip_tamamlama,takip_anket_tarihi,takip_calisma_durumu_son_4hafta,takip_calisma_durumu_20_saat,takip_sgk_kaydi,takip_calisma_saat_ort,takip_calisma_aylik_gelir_ort
60409006,1.0,04/02/2012,No,,No,70.0,200.0
66264003,1.0,15/02/2012,Yes,Yes,Yes,48.0,900.0
67845005,1.0,23/02/2012,Yes,Yes,Yes,65.0,800.0
64356026,1.0,17/01/2012,Yes,Yes,Yes,30.0,558.0
65436002,1.0,15/02/2012,Yes,Yes,Yes,54.0,600.0
65882003,1.0,16/02/2012,Yes,Yes,Yes,60.0,660.0
60409034,1.0,11/01/2012,Yes,Yes,Yes,50.0,1500.0
64244019,1.0,12/01/2012,No,,,,
65436021,1.0,16/02/2012,Yes,No,No,60.0,350.0
64300026,1.0,31/01/2012,Yes,No,No,72.0,0.0
65686024,1.0,27/02/2012,Yes,Yes,Yes,60.0,1500.0
65461020,1.0,24/01/2012,Yes,Yes,Yes,85.0,1500.0
64298022,1.0,19/01/2012,Yes,Yes,Yes,54.0,650.0
64392015,1.0,15/02/2012,Yes,Yes,Yes,54.0,900.0
64244013,1.0,11/01/2012,No,,No,72.0,700.0
65358195,1.0,23/02/2012,No,,,,
64283029,1.0,20/02/2012,No,,,,
65473021,1.0,25/01/2012,No,,No,45.0,600.0
64260022,1.0,30/01/2012,No,,,,
66837023,1.0,14/01/2012,No,,,,
65686026,1.0,02/02/2012,No,,No,50.0,750.0
67289063,1.0,24/02/2012,Yes,Yes,Yes,55.0,750.0
66891014,1.0,07/02/2012,Yes,Yes,Yes,54.0,700.0
64354011,1.0,21/02/2012,Yes,Yes,Yes,60.0,750.0
68304045,1.0,14/02/2012,No,,No,40.0,600.0
65179002,1.0,02/02/2012,Yes,Yes,Yes,54.0,750.0
64186050,1.0,23/02/2012,Yes,Yes,Yes,60.0,1500.0
67805011,1.0,14/01/2012,No,,,,
68232033,1.0,10/02/2012,Yes,No,No,50.0,600.0
64392003,1.0,19/02/2012,Yes,Yes,Yes,48.0,850.0
66382039,1.0,14/01/2012,No,,No,84.0,600.0
67842004,1.0,11/02/2012,Yes,Yes,Yes,45.0,1500.0
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
67703014,1.0,21/02/2012,No,,No,40.0,900.0
60409040,1.0,24/01/2012,Yes,Yes,Yes,60.0,1000.0
67579019,1.0,31/12/2011,Yes,Yes,Yes,40.0,2500.0
64297027,1.0,23/02/2012,No,,Yes,65.0,99999.0
65986014,1.0,08/02/2012,No,,,,
67573038,1.0,31/01/2012,99.0,Yes,Yes,50.0,750.0
68096029,1.0,16/02/2012,99.0,Yes,Yes,50.0,1200.0
67288040,1.0,27/02/2012,Yes,No,No,24.0,1800.0
67032009,1.0,10/02/2012,No,,Yes,25.0,450.0
68402038,1.0,14/01/2012,No,,No,60.0,350.0
64209044,1.0,25/02/2012,Yes,Yes,Yes,48.0,703.0
67842009,1.0,18/01/2012,No,,Yes,75.0,1300.0
68449031,1.0,09/01/2012,No,,Yes,66.0,750.0
64373013,1.0,24/02/2012,No,,,,
64209046,1.0,17/01/2012,No,,,,
65293006,1.0,29/01/2012,No,,Yes,80.0,350.0
64372021,1.0,23/02/2012,No,,No,96.0,630.0
68304066,1.0,18/01/2012,Yes,Yes,Yes,90.0,2000.0
65493042,1.0,26/01/2012,No,,Yes,72.0,880.0
65686033,1.0,02/02/2012,No,,Yes,60.0,600.0
64260010,1.0,14/02/2012,No,,,,
65493024,1.0,12/02/2012,Yes,Yes,Yes,48.0,1000.0
65753004,1.0,28/02/2012,No,,No,60.0,0.0
64373031,1.0,24/02/2012,No,,,,
64260021,1.0,03/02/2012,No,,,,
64297005,1.0,29/02/2012,No,,Yes,48.0,650.0
68232035,1.0,19/02/2012,Yes,Yes,Yes,36.0,703.0
64281015,1.0,26/01/2012,Yes,Yes,Yes,66.0,700.0
66086043,1.0,03/02/2012,No,,No,60.0,680.0
65753007,1.0,01/03/2012,Yes,Yes,Yes,50.0,660.0
64329011,1.0,16/01/2012,No,,No,48.0,99999.0
63066016,1.0,18/02/2012,Yes,Yes,Yes,45.0,99999.0
66891033,1.0,01/02/2012,No,,Yes,66.0,700.0
64330024,1.0,07/02/2012,Yes,Yes,Yes,48.0,850.0
68302044,1.0,06/02/2012,No,,Yes,30.0,600.0
67577040,1.0,07/01/2012,Yes,Yes,Yes,55.0,800.0
64236015,1.0,16/01/2012,No,,No,35.0,1250.0
64361011,1.0,10/02/2012,Yes,Yes,Yes,45.0,1000.0
64260003,1.0,27/01/2012,No,,,,
65434015,1.0,02/02/2012,Yes,Yes,Yes,48.0,900.0
64247040,1.0,28/01/2012,Yes,Yes,Yes,54.0,975.0
59026028,1.0,07/02/2012,Yes,Yes,Yes,36.0,750.0
64337018,1.0,23/02/2012,No,,Yes,45.0,1600.0
65358034,1.0,28/02/2012,No,,No,999.0,99999.0
67786039,1.0,09/01/2012,No,,No,45.0,80.0
64356029,1.0,15/02/2012,No,,Yes,60.0,600.0
67843020,1.0,19/01/2012,No,,Yes,48.0,650.0
64344025,1.0,20/02/2012,Yes,Yes,Yes,48.0,700.0
64358011,1.0,23/01/2012,No,,No,84.0,750.0
65042036,1.0,06/02/2012,Yes,No,Yes,51.0,99999.0
66922075,1.0,25/01/2012,Yes,No,Yes,45.0,700.0
67703038,1.0,23/02/2012,Yes,Yes,Yes,50.0,1000.0
64186033,1.0,21/01/2012,Yes,Yes,Yes,50.0,1000.0
67842045,1.0,11/02/2012,No,,No,66.0,600.0
64263024,1.0,31/01/2012,No,,,,
65358086,1.0,23/02/2012,No,,,,
67805013,1.0,29/12/2011,No,,No,24.0,99999.0
64338034,1.0,08/02/2012,Yes,Yes,Yes,48.0,750.0
64338006,1.0,22/02/2012,Yes,Yes,Yes,60.0,800.0
66922077,1.0,01/03/2012,Yes,Yes,Yes,45.0,700.0
64352004,1.0,19/02/2012,No,,,,
63066019,1.0,11/01/2012,Yes,Yes,No,72.0,1500.0
67289034,1.0,04/02/2012,No,,,,
64364010,1.0,01/02/2012,Yes,No,Yes,48.0,630.0
65294039,1.0,29/01/2012,Yes,Yes,Yes,45.0,750.0
67845009,1.0,04/02/2012,No,,Yes,54.0,830.0
67842029,1.0,31/12/2011,No,,Yes,60.0,700.0
68386041,1.0,06/01/2012,Yes,Yes,Yes,66.0,700.0
65043024,1.0,21/01/2012,No,,,,
64260018,1.0,23/02/2012,No,,,,
60929009,1.0,10/02/2012,Yes,Yes,Yes,45.0,750.0
67842017,1.0,21/02/2012,No,,,,
67288032,1.0,02/02/2012,Yes,Yes,Yes,45.0,680.0
67577009,1.0,21/02/2012,No,,No,60.0,600.0
67700006,1.0,26/01/2012,No,,Yes,45.0,1300.0
65987042,1.0,12/02/2012,No,,No,60.0,320.0
65358035,1.0,25/02/2012,No,,,,
68304003,1.0,20/01/2012,Yes,Yes,Yes,60.0,750.0
64273020,1.0,13/02/2012,Yes,Yes,No,40.0,300.0
68304094,1.0,19/01/2012,No,,Yes,56.0,750.0
64244038,1.0,11/01/2012,No,,Yes,50.0,800.0
67700008,1.0,08/02/2012,Yes,Yes,Yes,42.0,1000.0
64372001,1.0,23/02/2012,Yes,Yes,Yes,48.0,700.0
64284006,1.0,12/01/2012,No,,,,
65687028,1.0,16/02/2012,No,,No,40.0,350.0
67577045,1.0,20/01/2012,Yes,Yes,Yes,45.0,750.0
65753018,1.0,29/02/2012,No,,Yes,60.0,620.0
64174004,1.0,08/02/2012,No,,Yes,60.0,99999.0
65984094,1.0,12/02/2012,No,,No,60.0,500.0
64248006,1.0,14/02/2012,99.0,Yes,Yes,45.0,701.0
65358131,1.0,27/02/2012,No,,,,
68444013,1.0,25/02/2012,Yes,Yes,No,60.0,700.0
65474002,1.0,10/02/2012,No,,Yes,50.0,650.0
64357046,1.0,28/02/2012,Yes,Yes,Yes,72.0,700.0
65240106,1.0,27/01/2012,No,,,,
65984006,1.0,24/01/2012,No,,,,
64357050,1.0,01/03/2012,No,,Yes,65.0,400.0
67786013,1.0,28/01/2012,Yes,Yes,No,75.0,200.0
66922038,1.0,02/03/2012,No,,Yes,40.0,700.0
66809045,1.0,02/02/2012,No,,Yes,48.0,99999.0
64247027,1.0,02/03/2012,No,,,,
65493045,1.0,16/02/2012,No,,No,48.0,500.0
64295028,1.0,13/02/2012,Yes,Yes,Yes,50.0,1000.0
66086039,1.0,28/02/2012,Yes,Yes,Yes,45.0,850.0
65984080,1.0,27/02/2012,No,,,,
65476002,1.0,11/02/2012,Yes,No,Yes,25.0,500.0
65459004,1.0,25/01/2012,Yes,Yes,Yes,50.0,1500.0
68302019,1.0,12/02/2012,Yes,Yes,Yes,30.0,701.0
64263026,1.0,09/02/2012,No,,,,
65473024,1.0,10/02/2012,No,,Yes,60.0,500.0
65987005,1.0,17/02/2012,No,,,,
65043048,1.0,13/02/2012,No,,,,
65882018,1.0,19/01/2012,No,,,,
66542037,1.0,28/01/2012,Yes,Yes,Yes,60.0,658.0
64264015,1.0,20/01/2012,Yes,Yes,No,48.0,700.0
68158029,1.0,31/01/2012,Yes,Yes,Yes,25.0,660.0
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
64337044,1.0,20/02/2012,Yes,No,,,
68304054,1.0,02/02/2012,Yes,Yes,Yes,84.0,600.0
64354018,1.0,07/02/2012,No,,No,50.0,800.0
64295027,1.0,21/01/2012,No,,,,
66451014,1.0,21/02/2012,No,,,,
65358191,1.0,30/01/2012,Yes,Yes,No,60.0,350.0
64247038,1.0,24/01/2012,No,,,,
64336008,1.0,16/02/2012,No,,,,
65240109,1.0,20/02/2012,Yes,Yes,Yes,60.0,750.0
65496027,1.0,24/01/2012,No,,,,
64343025,1.0,08/02/2012,No,,Yes,42.0,450.0
68158002,1.0,19/01/2012,No,,No,66.0,600.0
64356022,1.0,15/02/2012,No,,Yes,20.0,720.0
65753006,1.0,22/02/2012,Yes,Yes,Yes,30.0,700.0
68158020,1.0,21/02/2012,No,,Yes,40.0,1400.0
65984062,1.0,02/02/2012,No,,,,
64344015,1.0,20/02/2012,No,,,,
64281005,1.0,10/02/2012,No,,No,50.0,400.0
64330002,1.0,24/01/2012,Yes,No,,,
67288005,1.0,22/02/2012,Yes,Yes,,,
64347016,1.0,06/02/2012,No,,,,
64068048,1.0,31/01/2012,No,,,,
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
65984043,1.0,19/01/2012,No,,,,
67032053,1.0,02/02/2012,No,,,,
68096007,1.0,15/02/2012,No,,No,48.0,700.0
67407008,1.0,04/03/2012,No,,,,
67034005,1.0,13/02/2012,Yes,Yes,Yes,45.0,1000.0
64357062,1.0,06/01/2012,Yes,Yes,Yes,84.0,700.0
64300002,1.0,14/02/2012,Yes,Yes,Yes,60.0,900.0
65988044,1.0,21/01/2012,No,,,,
64260027,1.0,03/02/2012,No,,,,
65984021,1.0,16/01/2012,No,,,,
64337036,1.0,24/01/2012,Yes,No,No,70.0,600.0
64248037,1.0,18/02/2012,Yes,Yes,Yes,50.0,99999.0
67034009,1.0,12/02/2012,No,,Yes,45.0,700.0
64263006,1.0,24/02/2012,No,,,,
64262009,1.0,13/02/2012,No,,,,
65211010,1.0,07/02/2012,No,,99.0,999.0,99999.0
64296003,1.0,17/01/2012,Yes,Yes,Yes,45.0,850.0
68304048,1.0,26/01/2012,No,,,,
65473027,1.0,10/02/2012,No,,Yes,56.0,600.0
64244024,1.0,11/01/2012,Yes,Yes,Yes,45.0,675.0
67799021,1.0,12/01/2012,Yes,Yes,Yes,60.0,1500.0
64282002,1.0,24/01/2012,No,,,,
68441027,1.0,20/01/2012,Yes,Yes,Yes,60.0,700.0
68097017,1.0,01/03/2012,Yes,Yes,Yes,54.0,750.0
67842049,1.0,16/01/2012,Yes,Yes,No,60.0,950.0
68441004,1.0,18/01/2012,No,,,,
68097024,1.0,06/02/2012,No,,Yes,72.0,600.0
64281030,1.0,15/02/2012,No,,Yes,48.0,400.0
65459027,1.0,25/01/2012,No,,Yes,70.0,1060.0
68097053,1.0,13/02/2012,No,,Yes,60.0,500.0
63066044,1.0,21/01/2012,No,,Yes,30.0,650.0
67799046,1.0,06/01/2012,Yes,No,No,54.0,850.0
64282030,1.0,20/02/2012,No,,Yes,60.0,1000.0
68405001,1.0,04/02/2012,Yes,Yes,,,
68301026,1.0,12/02/2012,No,,No,56.0,160.0
65042026,1.0,26/01/2012,No,,Yes,82.0,660.0
65358056,1.0,28/01/2012,No,,,,
65984081,1.0,07/02/2012,No,,,,
67700028,1.0,07/01/2012,No,,,,
67826026,1.0,17/01/2012,Yes,Yes,Yes,48.0,1100.0
65358031,1.0,01/02/2012,No,,Yes,72.0,400.0
66542038,1.0,16/02/2012,No,,,,
68302015,1.0,07/02/2012,No,,No,48.0,400.0
68444032,1.0,18/01/2012,Yes,Yes,Yes,60.0,700.0
64297004,1.0,07/02/2012,Yes,Yes,Yes,48.0,750.0
68444039,1.0,30/01/2012,No,,,,
64186024,1.0,04/01/2012,Yes,Yes,Yes,72.0,1000.0
64353018,1.0,16/02/2012,No,,Yes,45.0,600.0
66451011,1.0,14/01/2012,No,,,,
65358145,1.0,31/01/2012,No,,,,
65474027,1.0,14/02/2012,No,,Yes,40.0,760.0
65882017,1.0,01/02/2012,No,,No,50.0,500.0
67845004,1.0,19/01/2012,No,,Yes,54.0,600.0
64209036,1.0,19/02/2012,Yes,Yes,Yes,60.0,850.0
67579001,1.0,19/01/2012,No,,Yes,60.0,1000.0
68158080,1.0,05/03/2012,Yes,No,Yes,54.0,1000.0
64282019,1.0,13/01/2012,No,,No,48.0,500.0
65042035,1.0,25/02/2012,Yes,Yes,Yes,999.0,1200.0
65293004,1.0,08/02/2012,No,,,,
64336039,1.0,11/02/2012,No,,No,40.0,350.0
64209022,1.0,06/02/2012,No,,,,
67683048,1.0,07/01/2012,Yes,Yes,No,45.0,1000.0
64352025,1.0,18/02/2012,No,,,,
64354034,1.0,21/02/2012,Yes,Yes,No,45.0,800.0
67288038,1.0,18/02/2012,No,,Yes,33.0,700.0
67703035,1.0,13/01/2012,No,,No,8.0,500.0
68097002,1.0,06/02/2012,No,,,,
64431043,1.0,25/01/2012,Yes,Yes,Yes,48.0,900.0
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
68097013,1.0,03/03/2012,No,,Yes,56.0,800.0
65211020,1.0,24/01/2012,Yes,Yes,No,40.0,1000.0
67842011,1.0,13/02/2012,No,,Yes,78.0,650.0
68158044,1.0,18/01/2012,Yes,No,No,90.0,1500.0
68158072,1.0,24/02/2012,Yes,Yes,Yes,999.0,660.0
64300036,1.0,17/02/2012,No,,Yes,48.0,1000.0
64273029,1.0,01/02/2012,Yes,Yes,Yes,48.0,700.0
64357031,1.0,28/02/2012,No,,Yes,60.0,200.0
65232024,1.0,02/02/2012,No,,Yes,45.0,850.0
60984007,1.0,25/01/2012,Yes,Yes,Yes,70.0,700.0
67799015,1.0,17/01/2012,Yes,Yes,Yes,54.0,1000.0
64338039,1.0,24/01/2012,Yes,Yes,Yes,60.0,750.0
65179009,1.0,02/02/2012,Yes,No,Yes,48.0,1500.0
68097077,1.0,01/03/2012,No,,Yes,60.0,800.0
64352024,1.0,19/02/2012,No,,No,66.0,350.0
64260002,1.0,23/02/2012,No,,,,
64260040,1.0,27/01/2012,No,,,,
68386037,1.0,17/01/2012,No,,,,
64346040,1.0,08/02/2012,No,,Yes,45.0,650.0
65240026,1.0,01/02/2012,No,,Yes,60.0,500.0
67843044,1.0,16/02/2012,No,,,,
64174041,1.0,15/02/2012,Yes,Yes,Yes,45.0,99999.0
59026018,1.0,18/02/2012,Yes,Yes,Yes,50.0,800.0
67700007,1.0,29/12/2011,Yes,Yes,Yes,48.0,950.0
67032054,1.0,21/01/2012,Yes,Yes,Yes,45.0,700.0
68386021,1.0,13/01/2012,Yes,Yes,Yes,72.0,99999.0
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
64329039,1.0,15/02/2012,No,,Yes,29.0,820.0
64337019,1.0,16/01/2012,No,,Yes,54.0,200.0
65232003,1.0,19/02/2012,No,,Yes,999.0,650.0
64352033,1.0,19/02/2012,Yes,Yes,Yes,45.0,1200.0
65984034,1.0,16/01/2012,No,,No,40.0,600.0
63066007,1.0,08/02/2012,No,,Yes,30.0,750.0
67460048,1.0,07/02/2012,No,,No,45.0,700.0
67407045,1.0,06/02/2012,Yes,Yes,Yes,30.0,850.0
64329022,1.0,30/01/2012,No,,,,
65240008,1.0,31/01/2012,No,,,,
65358167,1.0,02/02/2012,No,,,,
64353039,1.0,23/02/2012,No,,,,
67460021,1.0,15/02/2012,No,,,,
68449005,1.0,07/02/2012,No,,No,45.0,650.0
65497014,1.0,24/01/2012,No,,No,60.0,650.0
64336012,1.0,31/01/2012,No,,No,80.0,500.0
64264026,1.0,20/01/2012,No,,,,
65179003,1.0,18/02/2012,Yes,Yes,Yes,50.0,700.0
68357029,1.0,11/02/2012,No,,Yes,60.0,800.0
64248021,1.0,10/02/2012,No,,Yes,45.0,800.0
65358111,1.0,26/01/2012,No,,,,
64244026,1.0,11/01/2012,No,,Yes,20.0,1000.0
65240116,1.0,28/01/2012,Yes,Yes,No,60.0,600.0
65358078,1.0,14/02/2012,Yes,Yes,Yes,30.0,700.0
67573012,1.0,13/01/2012,No,,Yes,45.0,660.0
67799003,1.0,22/02/2012,No,,Yes,50.0,800.0
67786008,1.0,17/02/2012,Yes,Yes,Yes,60.0,700.0
64174027,1.0,20/02/2012,No,,No,48.0,400.0
68386036,1.0,21/02/2012,Yes,Yes,Yes,45.0,1000.0
67786032,1.0,21/02/2012,Yes,Yes,No,60.0,750.0
64281028,1.0,26/01/2012,Yes,Yes,Yes,45.0,734.0
68441002,1.0,13/02/2012,No,,Yes,60.0,1200.0
61177038,1.0,18/01/2012,Yes,Yes,Yes,45.0,660.0
64264027,1.0,20/01/2012,No,,,,
68097056,1.0,19/02/2012,Yes,No,Yes,56.0,10.0
67843006,1.0,17/01/2012,Yes,Yes,Yes,15.0,850.0
64431051,1.0,13/02/2012,Yes,Yes,Yes,60.0,800.0
65882037,1.0,01/02/2012,Yes,Yes,Yes,999.0,99999.0
60409048,1.0,04/02/2012,No,,No,45.0,750.0
65043043,1.0,23/02/2012,No,,No,7.0,400.0
67700020,1.0,16/02/2012,No,,No,48.0,400.0
65358172,1.0,23/02/2012,No,,,,
65358037,1.0,13/02/2012,No,,,,
65496017,1.0,22/01/2012,Yes,Yes,Yes,70.0,700.0
67786030,1.0,15/02/2012,Yes,Yes,Yes,60.0,1000.0
64353001,1.0,20/02/2012,Yes,Yes,Yes,60.0,800.0
66542021,1.0,16/02/2012,No,,Yes,54.0,1000.0
64263020,1.0,31/01/2012,No,,No,5.0,300.0
68304100,1.0,04/02/2012,No,,No,60.0,500.0
63066033,1.0,18/01/2012,No,,Yes,40.0,99999.0
65481028,1.0,24/01/2012,Yes,Yes,Yes,48.0,700.0
60984009,1.0,21/01/2012,Yes,Yes,Yes,45.0,900.0
64067032,1.0,26/01/2012,No,,Yes,90.0,500.0
67799032,1.0,06/02/2012,Yes,No,No,54.0,850.0
59026029,1.0,02/02/2012,No,,,,
65883022,1.0,01/02/2012,Yes,Yes,Yes,44.0,700.0
64283018,1.0,14/02/2012,Yes,Yes,No,70.0,0.0
66922069,1.0,02/03/2012,Yes,Yes,Yes,40.0,1700.0
65481001,1.0,22/01/2012,No,,Yes,80.0,600.0
64282035,1.0,16/01/2012,No,,Yes,84.0,800.0
68304064,1.0,06/02/2012,Yes,No,No,70.0,400.0
68301018,1.0,12/02/2012,Yes,Yes,Yes,65.0,660.0
63066047,1.0,05/01/2012,No,,Yes,29.0,1050.0
65294019,1.0,31/01/2012,Yes,No,Yes,49.0,700.0
64392020,1.0,01/02/2012,Yes,No,No,45.0,440.0
59026004,1.0,03/02/2012,Yes,Yes,Yes,60.0,800.0
64347022,1.0,02/02/2012,Yes,Yes,Yes,48.0,900.0
64282020,1.0,15/02/2012,Yes,Yes,Yes,45.0,1500.0
65686025,1.0,02/03/2012,Yes,Yes,Yes,48.0,700.0
65988043,1.0,29/01/2012,No,,Yes,54.0,660.0
64264036,1.0,20/01/2012,No,,Yes,75.0,310.0
65753016,1.0,27/02/2012,No,,Yes,45.0,700.0
66922021,1.0,02/02/2012,No,,,,
67032015,1.0,01/03/2012,No,,Yes,40.0,701.0
64068034,1.0,14/02/2012,No,,,,
64344036,1.0,08/02/2012,No,,,,
60929025,1.0,21/02/2012,Yes,Yes,No,55.0,1000.0
65984078,1.0,07/02/2012,No,,,,
64295018,1.0,21/02/2012,No,,No,60.0,600.0
65984089,1.0,20/01/2012,No,,Yes,48.0,600.0
67407019,1.0,07/02/2012,Yes,No,Yes,60.0,700.0
60983003,1.0,06/01/2012,Yes,Yes,Yes,48.0,1450.0
67032066,1.0,23/02/2012,Yes,No,,,
61177022,1.0,13/02/2012,Yes,Yes,Yes,45.0,900.0
68449034,1.0,24/01/2012,No,,No,50.0,99999.0
67573017,1.0,12/01/2012,No,,No,60.0,700.0
65986015,1.0,06/02/2012,Yes,No,No,28.0,400.0
67032024,1.0,23/02/2012,No,,,,
64298046,1.0,19/01/2012,No,,99.0,60.0,100.0
64330038,1.0,30/01/2012,Yes,Yes,Yes,60.0,910.0
64357033,1.0,01/02/2012,No,,,,
66922023,1.0,01/03/2012,Yes,Yes,Yes,50.0,1000.0
65481017,1.0,24/01/2012,Yes,Yes,,,
65496006,1.0,08/02/2012,No,,No,56.0,600.0
65434034,1.0,14/02/2012,No,,,,
65293023,1.0,25/01/2012,Yes,Yes,Yes,60.0,900.0
66086023,1.0,25/02/2012,Yes,Yes,Yes,999.0,735.0
64353007,1.0,16/02/2012,No,,Yes,50.0,200.0
68304034,1.0,01/02/2012,No,,Yes,40.0,300.0
64260020,1.0,13/02/2012,No,,,,
67034078,1.0,16/02/2012,No,,Yes,40.0,0.0
67288022,1.0,23/02/2012,Yes,Yes,Yes,30.0,500.0
60983029,1.0,24/02/2012,Yes,No,,,
64067039,1.0,11/02/2012,No,,,,
64336027,1.0,30/01/2012,No,,Yes,60.0,550.0
67579006,1.0,05/01/2012,Yes,Yes,Yes,54.0,750.0
65988036,1.0,10/02/2012,No,,No,45.0,630.0
64344020,1.0,07/02/2012,No,,Yes,45.0,620.0
67573043,1.0,22/02/2012,Yes,Yes,Yes,40.0,1200.0
64174014,1.0,11/01/2012,Yes,Yes,Yes,40.0,668.0
67843015,1.0,17/02/2012,No,,,,
64284024,1.0,23/01/2012,Yes,Yes,Yes,84.0,820.0
67700011,1.0,13/02/2012,Yes,Yes,Yes,60.0,1000.0
67786007,1.0,23/01/2012,Yes,Yes,Yes,50.0,950.0
65986006,1.0,17/01/2012,No,,,,
64281037,1.0,27/01/2012,No,,Yes,54.0,1050.0
65240070,1.0,07/02/2012,No,,No,66.0,700.0
65749015,1.0,22/02/2012,No,,,,
67786037,1.0,07/01/2012,No,,,,
65497012,1.0,22/01/2012,No,,No,40.0,1000.0
65358171,1.0,27/02/2012,No,,,,
65749031,1.0,24/01/2012,Yes,Yes,Yes,11.0,850.0
64373035,1.0,15/02/2012,Yes,No,,,
65984104,1.0,07/02/2012,No,,,,
67577020,1.0,27/12/2011,Yes,Yes,No,50.0,600.0
65988027,1.0,13/02/2012,Yes,Yes,Yes,48.0,500.0
67573008,1.0,12/02/2012,Yes,Yes,Yes,48.0,1000.0
67683015,1.0,20/02/2012,No,,,,
65984105,1.0,24/01/2012,No,,,,
65293038,1.0,25/01/2012,Yes,No,No,55.0,500.0
65240120,1.0,16/01/2012,No,,,,
61177032,1.0,19/01/2012,No,,Yes,50.0,650.0
67683029,1.0,09/01/2012,No,,Yes,30.0,300.0
64248012,1.0,14/02/2012,Yes,Yes,Yes,60.0,820.0
64353027,1.0,22/02/2012,No,,No,60.0,400.0
67803003,1.0,20/02/2012,No,,,,
65987013,1.0,14/02/2012,No,,,,
67786018,1.0,02/02/2012,No,,,,
67842015,1.0,18/02/2012,Yes,Yes,Yes,45.0,700.0
64295023,1.0,06/02/2012,No,,,,
60929024,1.0,03/03/2012,Yes,Yes,Yes,40.0,680.0
67289024,1.0,21/02/2012,No,,Yes,45.0,99999.0
64356016,1.0,25/02/2012,No,,,,
64364017,1.0,31/01/2012,Yes,No,,,
64353034,1.0,09/02/2012,99.0,Yes,Yes,48.0,700.0
65687010,1.0,15/02/2012,Yes,Yes,Yes,60.0,1200.0
64337037,1.0,16/02/2012,No,,No,48.0,600.0
64209039,1.0,06/02/2012,No,,,,
64273013,1.0,09/02/2012,No,,,,
64373011,1.0,15/02/2012,No,,Yes,30.0,700.0
65434013,1.0,13/01/2012,No,,,,
64186009,1.0,14/02/2012,No,,,,
67842046,1.0,17/01/2012,Yes,Yes,Yes,60.0,800.0
64300021,1.0,11/02/2012,No,,Yes,50.0,900.0
67799042,1.0,20/02/2012,No,,Yes,999.0,99999.0
64357053,1.0,25/01/2012,No,,Yes,20.0,180.0
67845013,1.0,01/02/2012,No,,Yes,35.0,800.0
65882010,1.0,17/01/2012,No,,Yes,54.0,400.0
64338013,1.0,18/02/2012,Yes,Yes,Yes,70.0,900.0
66303020,1.0,20/01/2012,No,,Yes,45.0,750.0
64373039,1.0,04/03/2012,No,,,,
64343015,1.0,23/02/2012,No,,Yes,45.0,550.0
60929019,1.0,05/01/2012,Yes,No,No,60.0,1200.0
68304016,1.0,02/02/2012,No,,No,40.0,400.0
67407004,1.0,04/01/2012,Yes,Yes,No,20.0,100.0
65294014,1.0,25/01/2012,No,,Yes,50.0,750.0
67845033,1.0,13/01/2012,Yes,Yes,Yes,20.0,2000.0
68158071,1.0,22/02/2012,Yes,Yes,Yes,78.0,650.0
67700048,1.0,08/02/2012,No,,Yes,60.0,99999.0
68301011,1.0,04/02/2012,Yes,Yes,Yes,48.0,700.0
64392013,1.0,24/02/2012,No,,,,
64344037,1.0,24/01/2012,Yes,Yes,Yes,45.0,850.0
66542040,1.0,18/01/2012,No,,,,
68232040,1.0,21/02/2012,Yes,Yes,Yes,72.0,700.0
64284012,1.0,13/01/2012,Yes,Yes,Yes,55.0,750.0
68232029,1.0,22/01/2012,No,,No,48.0,200.0
64281018,1.0,20/01/2012,Yes,Yes,Yes,48.0,667.0
65240003,1.0,22/01/2012,No,,,,
65358057,1.0,30/01/2012,No,,,,
68301019,1.0,14/02/2012,No,,Yes,48.0,700.0
65493012,1.0,28/02/2012,Yes,Yes,Yes,66.0,700.0
59026037,1.0,15/02/2012,No,,No,40.0,300.0
64067021,1.0,27/01/2012,No,,Yes,45.0,620.0
67703007,1.0,18/01/2012,No,,Yes,48.0,1000.0
67803026,1.0,28/01/2012,Yes,Yes,Yes,72.0,1200.0
68402047,1.0,11/02/2012,No,,No,55.0,200.0
68405029,1.0,07/01/2012,No,,No,75.0,700.0
68357033,1.0,03/02/2012,No,,,,
64431032,1.0,21/01/2012,Yes,Yes,Yes,48.0,450.0
67289062,1.0,19/02/2012,Yes,No,,,
68097045,1.0,16/02/2012,Yes,Yes,Yes,45.0,1000.0
60983012,1.0,19/01/2012,Yes,Yes,Yes,18.0,1400.0
62617010,1.0,14/02/2012,Yes,Yes,Yes,48.0,700.0
64283030,1.0,06/02/2012,No,,,,
64330001,1.0,15/02/2012,Yes,No,Yes,48.0,1200.0
67700046,1.0,17/02/2012,Yes,Yes,Yes,60.0,650.0
64067007,1.0,27/01/2012,Yes,Yes,No,60.0,400.0
66922031,1.0,23/02/2012,Yes,No,,,
65358090,1.0,25/02/2012,No,,,,
63066048,1.0,04/02/2012,No,,Yes,30.0,450.0
64373026,1.0,01/02/2012,Yes,Yes,Yes,50.0,700.0
68158016,1.0,06/02/2012,Yes,Yes,No,56.0,1500.0
60984015,1.0,02/03/2012,Yes,Yes,Yes,60.0,900.0
